,avgcpu,labelsavgcpu,avgmem,labelsavgmem
153,-0.1917148,0.7371391258643579,0.2353197,0.7713895270388554
154,-0.20562986,0.6882038315441568,0.23862386,0.7462870223004299
155,-0.20058842,0.6406690028586163,0.22357273,0.7213764676151591
156,-0.20776823,0.6510233296637684,0.23592827,0.7098847957419903
157,-0.20589519,0.6820776020821067,0.24304187,0.740006285036411
158,-0.19968294,0.6616556807021169,0.24149902,0.7063286534320683
159,-0.19671226,0.669932199944034,0.2393365,0.7079243535888955
160,-0.19388491,0.6617670426942227,0.23650044,0.7055052102162226
161,-0.18800312,0.6574097674394481,0.23422088,0.6867436264345825
162,-0.191636,0.6513479654530142,0.23575793,0.6691615099303327
163,-0.18162945,0.6715180821252722,0.22451538,0.7002498829315545
164,-0.17518923,0.6794002435941857,0.22324488,0.6919391167026034
165,-0.19196822,0.6978713789045949,0.24402022,0.6977683638670701
166,-0.19394028,0.6122943419418228,0.23844059,0.6789789477362349
167,-0.18186323,0.4758672207170652,0.22021148,0.6273749177870941
168,-0.18580306,0.36785541271499345,0.22840065,0.5671567691598667
169,-0.19181567,0.2933814576705655,0.24098781,0.5283826979043212
170,-0.19947188,0.3143921255896224,0.24158956,0.5077350480082763
171,-0.20700562,0.3200752053434159,0.23972154,0.5394864389802589
172,-0.21286133,0.29797308048914195,0.242023,0.581234980902921
173,-0.21651205,0.2598676660287486,0.23931845,0.5284535891853417
174,-0.20743363,0.28713049060664303,0.23436077,0.558037975468412
175,-0.24092251,0.27475948337429196,0.2634328,0.5000103659062574
176,-0.23496816,0.22331786467733938,0.2537614,0.4149359829715604
177,-0.2389999,0.24023551006200689,0.24408373,0.46979443898977524
178,-0.2411901,0.31343885626150003,0.25681433,0.4678398349502104
179,-0.2422218,0.3793582251304404,0.2614516,0.49212748661628847
180,-0.24600303,0.3854717920934763,0.26610637,0.47214691282155263
181,-0.25641227,0.29496133564615085,0.26652464,0.5092518724546085
182,-0.24947965,0.3870790080323388,0.25761616,0.5810109831879772
183,-0.2450456,0.48850795746047493,0.2577286,0.6115115875003406
184,-0.24509022,0.40369601090866036,0.26223236,0.5473875668645678
185,-0.23037437,0.3656942548756051,0.25376505,0.4693491486496115
186,-0.20794013,0.4407140165326645,0.24089602,0.28424605512981455
187,-0.19671854,0.4991441736730768,0.24251352,0.40214253854375626
188,-0.20890798,0.5701586995746705,0.24724634,0.5280695016959465
189,-0.17537802,0.6229680209025091,0.21932031,0.5628143802174262
190,-0.19056123,0.5833619588911743,0.23147959,0.5993679514048387
191,-0.16772912,0.551121804648824,0.2163605,0.5720497532619355
192,-0.15873322,0.5859780745694976,0.20133704,0.5906301859629582
193,-0.14215282,0.5401275600670055,0.19207352,0.5641995437054489
194,-0.12306209,0.6013368850590853,0.1798751,0.6007470212767714
195,-0.10253632,0.6077988255662862,0.16504608,0.5357746079419697
196,-0.07862893,0.5478823556411414,0.16334249,0.5189948182283185
197,-0.07043068,0.5234321847200512,0.17016935,0.529631367093759
198,-0.0801261,0.5653212123367479,0.16984361,0.5705772945347278
199,-0.097922385,0.5937211871031957,0.17502804,0.562117752749203
200,-0.098104835,0.5843822349085587,0.16995597,0.5894704404999602
201,-0.092050284,0.5971171422560677,0.16349089,0.6080908694412341
202,-0.104327515,0.632040753044521,0.17774189,0.6585727339498502
203,-0.103033364,0.6638919550373655,0.17889722,0.6940928966016697
204,-0.09804191,0.6684615843618241,0.16602512,0.6829030780222056
205,-0.08544229,0.6374371647799972,0.16322534,0.6795683590427527
206,-0.07241841,0.5465541649068878,0.16713208,0.6352345115724622
207,-0.06297444,0.5654539612320371,0.16706148,0.5994080949841695
208,-0.05607234,0.513522430051069,0.17509516,0.5685195598455104
209,-0.05459684,0.4943008482223906,0.18268675,0.6009676862856839
210,-0.047991827,0.5567680323007611,0.18117464,0.6694012417231123
211,-0.056516685,0.590013732000076,0.19449027,0.6649402378621504
212,-0.058622748,0.5837832479514747,0.17719258,0.6377921815899752
213,-0.07363182,0.5823504354069351,0.18303037,0.6094268377067553
214,-0.08248948,0.5862169690375103,0.17412853,0.6158796886912073
215,-0.07642093,0.5868776974921645,0.16612212,0.6181692065438772
216,-0.08796103,0.5955346040760207,0.17507915,0.6299987359342757
217,-0.098841965,0.5743649739389991,0.17381649,0.6399026593683584
218,-0.093962714,0.5997298909295886,0.165201,0.719948187249434
219,-0.09030928,0.6224753839286639,0.16623,0.7286401201542486
220,-0.075611115,0.5571149403252851,0.15840109,0.6619348531114847
221,-0.06097403,0.5541519748578955,0.16035219,0.6400130929874372
222,-0.06051387,0.6122871989363076,0.1638629,0.6483094107284393
223,-0.06845113,0.5986606375380027,0.16605228,0.6308952141637185
224,-0.07000321,0.5571711519428789,0.15860514,0.6270353272234958
225,-0.08243683,0.5464747383596373,0.16373716,0.6305694905799419
226,-0.097448856,0.5477126255437113,0.17507975,0.6488056049789943
227,-0.120964795,0.5456956287061716,0.18344963,0.6481692891474056
228,-0.119137496,0.5455544512422175,0.16952941,0.6123452358414943
229,-0.113147,0.5911285046479196,0.16082391,0.6602360975895953
230,-0.10452345,0.4887719640006356,0.17026813,0.6365980638424739
231,-0.095477596,0.5178329659250411,0.17623323,0.6469910747845127
232,-0.10623831,0.5324516557285852,0.22210266,0.6169778236147953
233,-0.11127046,0.5438962901554314,0.27290198,0.6444153999610395
234,-0.09937105,0.5462666521301466,0.2907867,0.6381641843170888
235,-0.09648367,0.5400512802548855,0.30020133,0.6473619233899994
236,-0.09770856,0.5168216780731205,0.3119679,0.5961696176812104
237,-0.09050375,0.5402523785166022,0.3139079,0.6190985020421044
238,-0.10511126,0.5553120089625645,0.31247815,0.6561403509120952
239,-0.10741779,0.5527716421605195,0.29742178,0.5897466014309757
240,-0.111202516,0.5731002022110645,0.30944678,0.5458182116483603
241,-0.10894148,0.6116683905250359,0.31862038,0.5850831867218563
242,-0.09765827,0.6071310527587133,0.31872717,0.5841028411332307
243,-0.09880428,0.5373981596027939,0.32614163,0.4888187026760752
244,-0.091569826,0.6408949116556037,0.32847217,0.5465400106457414
245,-0.09769711,0.5718670715306702,0.3442979,0.5389246249329814
246,-0.09390731,0.5970210385793322,0.34395295,0.5660961821210891
247,-0.10339351,0.6277190568538681,0.35484168,0.5669399515936329
248,-0.10587691,0.6488567492028686,0.36154,0.5992305533386217
249,-0.11317432,0.6508595022577028,0.37697622,0.6295157514820449
250,-0.11407697,0.6815284528624417,0.38275325,0.6879993776665826
251,-0.11153558,0.6962878432788852,0.38813037,0.687753557831381
252,-0.13008809,0.6746561890678421,0.40665025,0.6392518981662861
253,-0.12087965,0.631488761770794,0.41227436,0.6093827268652405
254,-0.13137212,0.6027096320335303,0.431312,0.5665783524968313
255,-0.115681574,0.614507959055983,0.41609046,0.6292654432350185
256,-0.12657085,0.677166185042415,0.40021604,0.6512568882152925
257,-0.14837447,0.6192563483029867,0.37458208,0.5934328375223925
258,-0.14947543,0.6153436219337377,0.37047708,0.5817876168165516
259,-0.15118206,0.6365311809538317,0.37757257,0.5899439346127316
260,-0.14222828,0.6744298497474291,0.3361386,0.6449501631401492
261,-0.14249076,0.6637546577042922,0.3188578,0.6529823479437535
262,-0.14681263,0.6782070929259796,0.32550973,0.6493148101268245
263,-0.15152943,0.674273674262351,0.35105622,0.614727735627466
264,-0.14442165,0.6518226005131251,0.35891193,0.6248484524836659
265,-0.12872562,0.6998058437194994,0.3690381,0.6769269332740211
266,-0.12506822,0.6302730256757584,0.38764876,0.5854168144763637
267,-0.116894096,0.6652223622766379,0.3886606,0.6580448631157368
268,-0.112854466,0.6246844304709446,0.39376792,0.5846168147792156
269,-0.10576743,0.6110462454796002,0.39075246,0.4818665038847725
270,-0.11380545,0.6622611576898789,0.39603817,0.5735156316755581
271,-0.11385666,0.6261762416949357,0.39779946,0.5704105520252426
272,-0.123514846,0.6132302142496988,0.41273788,0.6076288650880898
273,-0.118533134,0.6502742524009527,0.41721517,0.6196101948808516
274,-0.11731085,0.6361774111340838,0.42559987,0.608787291566357
275,-0.1142533,0.6657702366950721,0.43051168,0.6276056230182525
276,-0.11292136,0.6873674775564536,0.43542972,0.5825670487649368
277,-0.113948405,0.6552906987682966,0.43851918,0.5601495283813493
278,-0.117903784,0.620337450442951,0.4425082,0.5226369284612618
279,-0.11560354,0.6483160707655201,0.4437844,0.45056115559390436
280,-0.1248896,0.6187830515749192,0.44916523,0.4580463733051765
281,-0.1237652,0.6081315204661328,0.44920757,0.42873899814950645
282,-0.123910174,0.5593323606176819,0.45706162,0.36079361389528714
283,-0.12054472,0.5920689192311599,0.4575033,0.4019398766149178
284,-0.12093207,0.7203274507431238,0.45753744,0.4377292142266239
285,-0.12247518,0.7198440556960112,0.45776752,0.4668368266989582
286,-0.1284967,0.7033953904562664,0.4651056,0.4139781001126269
287,-0.13697365,0.7855131109095178,0.47355157,0.4597740743164632
288,-0.1375908,0.8116556408011213,0.48031995,0.5043696117788857
289,-0.12977804,0.7841433879549247,0.48883936,0.4772715724540699
290,-0.121198714,0.7358747013087412,0.49141446,0.46806392007813
291,-0.11978847,0.724365448109419,0.49746808,0.4855447443194151
292,-0.117411554,0.7398265019996974,0.5020678,0.5846745548872504
293,-0.12308301,0.660378188353439,0.51660174,0.5969012807196068
294,-0.12534727,0.6643977107558683,0.52005106,0.5877658467628087
295,-0.12105842,0.7134286369635173,0.5212926,0.522406656069314
296,-0.11919725,0.7433518468099761,0.52499455,0.5971660684404315
297,-0.12141338,0.7510571315058843,0.5282679,0.5826825492409935
298,-0.119323224,0.7191481545694859,0.53003436,0.5327011993415058
299,-0.12058349,0.7420405370164763,0.5372415,0.5826026057826833
300,-0.12322487,0.7406330453327341,0.5378967,0.5965881702964272
301,-0.11985244,0.7435597882475669,0.53493345,0.5605201673308567
302,-0.12062296,0.7225340053264973,0.5375545,0.5596103681674645
303,-0.12526405,0.766838170643872,0.5359559,0.5285825337866662
304,-0.120885506,0.7869617843246506,0.52771515,0.479327086200393
305,-0.12569712,0.7796098756697041,0.5293458,0.4451336018217724
306,-0.123514384,0.7838019509451015,0.5124615,0.47158126709703296
307,-0.12918988,0.7695539641756595,0.5090201,0.45097115082460515
308,-0.13406311,0.8269200084576344,0.49926326,0.4986597098153477
309,-0.14271885,0.7994427129090858,0.5008014,0.47942159532828577
310,-0.13890612,0.7979486739094048,0.49498057,0.4691647424475336
311,-0.13990012,0.7186436168145849,0.49769056,0.4039022254740152
312,-0.1347036,0.6300200377214158,0.49205488,0.3218236242888658
313,-0.1354793,0.7540059793386551,0.500462,0.39771317343148505
314,-0.13332951,0.7156623614223708,0.5030166,0.4089617322959545
315,-0.13076188,0.6823139795807535,0.50925165,0.4126949726427362
316,-0.12547857,0.6436158393098597,0.51050746,0.31139106899584795
317,-0.12276611,0.7407116818973093,0.5124731,0.43348324490410833
318,-0.11733003,0.782347693549316,0.5064387,0.4757516715454896
319,-0.122859746,0.7845776364565141,0.51047975,0.5084200730915699
320,-0.11917719,0.8123776820007493,0.5009995,0.6218402523796684
321,-0.1289312,0.7856059082065441,0.5066252,0.6617433016815528
322,-0.12610772,0.7719231927131274,0.4928054,0.6780941609724424
323,-0.1316771,0.759663775125484,0.49652812,0.6748480181858242
324,-0.12647077,0.7533424121869265,0.48384437,0.663651209787429
325,-0.13123578,0.7230432102293229,0.48381245,0.649357152176314
326,-0.13325194,0.7563492449773015,0.4774528,0.6366492609231464
327,-0.13636294,0.7780154984673614,0.484345,0.6467588259901745
328,-0.1356908,0.798406797940544,0.48500645,0.6560490713554191
329,-0.13221864,0.7962759401555151,0.487192,0.6769777502001754
330,-0.12858109,0.7957757151779509,0.49065414,0.6724171974270132
331,-0.12792769,0.7892194288307379,0.4943508,0.6764481245481944
332,-0.12256472,0.7767319700699726,0.4940135,0.6777413817824907
333,-0.122619286,0.7748298779764522,0.49628,0.6780480575743304
334,-0.11741865,0.7886200591784278,0.48536006,0.7015845364162305
335,-0.11587249,0.7719397857039385,0.47747597,0.6899088397345002
336,-0.120483845,0.7951822145297356,0.463778,0.6692039749240721
337,-0.121643394,0.8122386597991348,0.4485776,0.698216745777284
338,-0.12446861,0.8070722453607189,0.43011847,0.6701431206962611
339,-0.1317497,0.7826010566753236,0.40745515,0.6450566863856046
340,-0.13351297,0.7836809311219332,0.3923379,0.6565320164358353
341,-0.11924717,0.7964307339294393,0.3780351,0.6806995232128612
342,-0.12030724,0.8090290043799034,0.37006158,0.7081474701760961
343,-0.11152959,0.8513713406196417,0.3520532,0.7023010668396825
344,-0.105653,0.8813771046473016,0.3503181,0.76233597341471
345,-0.09735649,0.8665493596424496,0.33767647,0.7634388529175996
346,-0.098801315,0.8369161653534801,0.33631116,0.7552944069576328
347,-0.090617135,0.8468516708844854,0.32609722,0.7961390244154078
348,-0.09216435,0.8452166104149337,0.33709717,0.8022733194803247
349,-0.08808186,0.8590448425163534,0.32627565,0.7955823024011116
350,-0.07960425,0.8782596137875706,0.32090312,0.807434610131526
351,-0.08962037,0.8650308613351048,0.30962634,0.8004876093711658
352,-0.099892,0.8516538000018048,0.29729432,0.807063998636193
353,-0.10001701,0.8697461231918298,0.28533587,0.8399671293352704
354,-0.10656354,0.8612503890083262,0.27246633,0.8514073506235827
355,-0.117620334,0.8477286329820386,0.25215843,0.8472611094501961
356,-0.13371217,0.8595479087408422,0.23813966,0.8351540027319053
357,-0.15612851,0.8400516876390672,0.23261435,0.8143526191126392
358,-0.16542354,0.8194111623342704,0.2277518,0.8050329006917211
359,-0.15676025,0.8327639276635452,0.21259828,0.8205599411104264
360,-0.15067887,0.7974706254618188,0.20432174,0.7960171883624905
361,-0.13152283,0.7873750058360272,0.20026818,0.7844960391498329
362,-0.11550695,0.765539263473386,0.19462341,0.769604176101178
363,-0.10605641,0.7773000385301791,0.19274685,0.8034826247111492
364,-0.08270275,0.7915574767353294,0.17777452,0.8131736153442253
365,-0.06725581,0.8255745820855226,0.18690017,0.8210698146161783
366,-0.06297764,0.8118944857703965,0.18690442,0.8171285789208688
367,-0.059651554,0.8267182638249924,0.20111203,0.8137786941714731
368,-0.062244356,0.8298942563748677,0.22379074,0.8097498164373176
369,-0.06583682,0.8444259061253461,0.253975,0.8149910054451002
370,-0.062199153,0.8523801634529353,0.26791555,0.8418176720810921
371,-0.05861105,0.8531488736626174,0.2731788,0.8368199327625765
372,-0.067613214,0.8340550320284252,0.28501955,0.8254154886413259
373,-0.065848306,0.8204840876832226,0.2915413,0.8140231713610695
374,-0.06895866,0.793195521617186,0.3054884,0.8297514216787174
375,-0.07475972,0.810418462990469,0.31261492,0.8130969035136599
376,-0.07194184,0.777356441628082,0.3154834,0.7838137442160168
377,-0.07774471,0.801391256445692,0.32882196,0.8048283553326135
378,-0.0807448,0.7873174498597084,0.33204046,0.7789950496007736
379,-0.080287784,0.7978688760280889,0.3403688,0.8166227238831824
380,-0.08392655,0.7701991176502263,0.35114077,0.8016654069255181
381,-0.08832129,0.7920930960229153,0.35771668,0.7830484953373897
382,-0.086746894,0.8110990039877062,0.36416206,0.7800301485989938
383,-0.091199405,0.8237743277342036,0.3732641,0.8107198232922721
384,-0.09180285,0.8309672065899774,0.3733588,0.8129238138984438
385,-0.09700221,0.8273116886872556,0.38627627,0.801955573331684
386,-0.09880827,0.8178223475312663,0.39050525,0.8142139327459933
387,-0.1012637,0.8257993659239486,0.39971453,0.8310280899916375
388,-0.10128999,0.8018668369493636,0.40254796,0.8201292751342173
389,-0.105383955,0.7920874277054615,0.4107633,0.8140569431964092
390,-0.10903564,0.764186610706747,0.41832384,0.8087039262420989
391,-0.105619386,0.7414658298434933,0.4233942,0.8027061459392181
392,-0.10553469,0.7379135155582053,0.42255545,0.803405140962739
393,-0.10355911,0.7177199814731432,0.41151977,0.7905865081902815
394,-0.097520165,0.6890332342598043,0.39686218,0.7602448824233492
395,-0.12410839,0.6917869926714733,0.36421773,0.7719184100111751
396,-0.20916381,0.728101617065751,0.3168508,0.795345842309124
397,-0.29758766,0.6972453769165555,0.31586802,0.795223113683165
398,-0.33531398,0.7110019160074474,0.31516907,0.7838830078854235
399,-0.34311545,0.7225626939197615,0.31176004,0.7859856115996492
400,-0.3574219,0.7231037218004427,0.3184208,0.7773050415679249
401,-0.33211112,0.6939171713289699,0.3154004,0.7743675418192865
402,-0.32324886,0.7351784735150342,0.32456693,0.7701812237145149
403,-0.30996996,0.7162292573171768,0.32335913,0.7668870710744781
404,-0.27858046,0.7318227471068632,0.2983056,0.766932174273823
405,-0.26936007,0.7220553980831482,0.28863698,0.7763729686965937
406,-0.2187878,0.6692275023145747,0.25995427,0.7764529463236391
407,-0.19875214,0.6491161533525357,0.25327516,0.7564711534743129
408,-0.1624801,0.6715820541648372,0.23365666,0.7585595237921876
409,-0.12422015,0.653974611688372,0.20814776,0.7557910820122584
410,-0.124852344,0.620992131588003,0.21559133,0.7738844223816334
411,-0.11404837,0.6260082079176075,0.20663753,0.7576192301660319
412,-0.09446872,0.6079494012995971,0.18763468,0.7285517804320912
413,-0.07598403,0.5972966031014821,0.18316498,0.7405345332491121
414,-0.06527503,0.6414868934930915,0.1784173,0.7465252685885454
415,-0.063842,0.6458895976785692,0.17995173,0.7403128352824553
416,-0.063413024,0.6479714745611922,0.16909257,0.7394002034415569
417,-0.084430434,0.6610122892773166,0.18251812,0.7345168263700896
418,-0.096148446,0.6318982251413606,0.17714565,0.6906683521483301
419,-0.11013211,0.6897932985380849,0.18232875,0.6805424649551794
420,-0.121760204,0.6781480616904867,0.18918633,0.6901004253840431
421,-0.1324636,0.6710569105497008,0.19582827,0.7150436141370828
422,-0.15250564,0.6836624176185129,0.20697856,0.6990452231565287
423,-0.1487187,0.7426570304388949,0.19441517,0.7084878606858013
424,-0.14417386,0.7556587465284911,0.18142092,0.7333210155620693
